create table scr_Lectura (
	ID_Lectura INT,
	ID_Usuario INT,
	ID_Comic INT,
	ID_Capitulo INT,
	Tiempo_lectura INT,
	Fecha_subida DATE,
	Ultima_pagina_vista INT,
	Tiempo_ID_tiempo INT
);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (65, 14, 8, 97, 62, '08/04/2025', 60, 13);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (57, 87, 59, 61, 59, '21/09/2024', 91, 40);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (8, 57, 92, 52, 69, '26/03/2025', 40, 50);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (90, 86, 43, 46, 70, '06/03/2025', 68, 24);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (7, 25, 9, 83, 12, '10/03/2025', 56, 3);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (74, 62, 6, 66, 42, '04/03/2025', 65, 87);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (65, 83, 45, 73, 83, '23/12/2024', 71, 60);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (77, 69, 70, 8, 27, '15/09/2024', 69, 11);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (49, 35, 45, 62, 57, '12/04/2025', 77, 50);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (5, 93, 92, 23, 36, '17/10/2024', 74, 69);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (72, 91, 39, 76, 18, '23/10/2024', 75, 84);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (43, 62, 60, 94, 1, '24/12/2024', 4, 67);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (83, 81, 86, 39, 24, '01/01/2025', 30, 97);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (67, 93, 85, 4, 8, '01/09/2024', 35, 69);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (15, 43, 50, 1, 10, '27/11/2024', 88, 96);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (84, 10, 17, 99, 22, '21/01/2025', 33, 97);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (84, 78, 53, 74, 13, '05/10/2024', 76, 68);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (10, 46, 5, 32, 54, '20/11/2024', 88, 28);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (63, 7, 18, 17, 19, '28/06/2025', 2, 100);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (99, 6, 24, 59, 17, '25/06/2025', 100, 92);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (68, 3, 27, 20, 83, '19/07/2024', 95, 58);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (29, 57, 32, 60, 95, '27/07/2024', 64, 91);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (81, 62, 10, 3, 40, '20/02/2025', 12, 55);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (77, 28, 65, 96, 71, '31/07/2024', 79, 75);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (61, 14, 60, 34, 81, '04/07/2024', 45, 2);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (48, 72, 37, 39, 3, '21/03/2025', 99, 71);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (57, 32, 31, 55, 84, '17/08/2024', 87, 17);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (90, 65, 74, 61, 17, '20/08/2024', 77, 66);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (20, 47, 84, 22, 25, '22/03/2025', 1, 52);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (98, 9, 71, 10, 95, '29/10/2024', 21, 1);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (29, 15, 77, 4, 48, '17/12/2024', 34, 13);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (72, 34, 71, 38, 14, '05/01/2025', 87, 14);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (18, 59, 1, 17, 32, '30/07/2024', 38, 67);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (29, 93, 81, 65, 59, '08/06/2025', 5, 95);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (58, 81, 30, 46, 78, '06/12/2024', 77, 58);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (62, 20, 93, 64, 14, '30/10/2024', 22, 84);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (46, 43, 81, 27, 6, '18/07/2024', 51, 7);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (57, 81, 59, 15, 8, '05/05/2025', 5, 81);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (69, 96, 88, 55, 66, '13/04/2025', 74, 36);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (28, 29, 14, 17, 32, '09/01/2025', 20, 22);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (55, 100, 11, 36, 12, '03/10/2024', 41, 81);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (94, 19, 7, 68, 34, '25/12/2024', 47, 42);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (11, 93, 99, 16, 50, '30/07/2024', 26, 75);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (55, 25, 41, 14, 49, '12/01/2025', 51, 47);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (14, 95, 8, 57, 38, '24/01/2025', 38, 44);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (6, 95, 15, 3, 16, '18/05/2025', 19, 33);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (56, 17, 99, 97, 35, '14/07/2024', 19, 64);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (13, 92, 99, 53, 51, '04/07/2024', 79, 90);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (6, 100, 28, 24, 80, '11/06/2025', 20, 57);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (94, 25, 65, 83, 93, '17/01/2025', 35, 78);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (98, 6, 100, 85, 64, '24/04/2025', 2, 77);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (27, 12, 90, 72, 69, '22/03/2025', 3, 11);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (16, 48, 11, 72, 12, '01/11/2024', 63, 46);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (89, 75, 14, 19, 75, '06/10/2024', 74, 20);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (100, 76, 81, 70, 9, '19/04/2025', 87, 11);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (78, 43, 6, 66, 32, '02/07/2025', 56, 63);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (28, 73, 49, 30, 38, '02/08/2024', 75, 92);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (11, 71, 45, 38, 31, '14/03/2025', 84, 30);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (24, 92, 81, 20, 1, '01/02/2025', 98, 48);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (38, 24, 17, 73, 63, '25/04/2025', 14, 16);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (26, 15, 35, 84, 44, '30/10/2024', 76, 60);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (1, 2, 27, 62, 68, '03/01/2025', 94, 67);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (67, 17, 45, 97, 52, '14/08/2024', 26, 96);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (55, 53, 91, 97, 62, '14/02/2025', 75, 88);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (41, 24, 67, 90, 53, '01/05/2025', 80, 12);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (92, 85, 60, 93, 79, '28/12/2024', 75, 43);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (44, 91, 39, 43, 19, '19/03/2025', 69, 59);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (46, 45, 47, 50, 44, '19/03/2025', 38, 55);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (8, 97, 100, 87, 17, '22/11/2024', 14, 64);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (77, 100, 30, 43, 76, '26/05/2025', 5, 18);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (43, 21, 35, 65, 19, '10/07/2024', 99, 62);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (70, 55, 18, 35, 92, '03/04/2025', 65, 31);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (31, 46, 69, 71, 56, '26/01/2025', 79, 7);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (81, 85, 27, 74, 97, '04/12/2024', 66, 80);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (78, 46, 62, 4, 11, '31/08/2024', 1, 90);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (12, 25, 41, 48, 58, '23/07/2024', 71, 91);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (6, 26, 32, 17, 35, '16/08/2024', 18, 98);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (40, 8, 78, 55, 11, '07/09/2024', 4, 27);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (11, 9, 85, 30, 42, '18/05/2025', 70, 30);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (35, 70, 49, 78, 5, '11/03/2025', 43, 16);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (6, 76, 80, 37, 14, '30/04/2025', 21, 48);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (35, 52, 45, 82, 37, '05/05/2025', 86, 59);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (20, 73, 100, 57, 69, '28/03/2025', 55, 35);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (59, 63, 38, 37, 47, '18/07/2024', 22, 59);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (55, 29, 52, 84, 12, '09/08/2024', 87, 79);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (80, 25, 14, 40, 36, '09/10/2024', 30, 78);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (88, 66, 80, 63, 41, '28/08/2024', 78, 26);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (37, 36, 69, 73, 11, '11/12/2024', 89, 54);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (12, 45, 20, 27, 4, '22/01/2025', 48, 61);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (72, 75, 35, 94, 34, '08/02/2025', 79, 21);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (83, 9, 64, 5, 31, '10/11/2024', 50, 5);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (70, 82, 55, 3, 64, '02/04/2025', 5, 18);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (20, 1, 16, 42, 93, '04/03/2025', 99, 15);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (29, 82, 52, 62, 31, '27/05/2025', 11, 2);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (36, 73, 67, 12, 97, '16/09/2024', 50, 71);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (24, 80, 11, 34, 32, '15/08/2024', 86, 49);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (20, 27, 32, 96, 68, '15/09/2024', 47, 28);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (30, 69, 34, 95, 91, '09/01/2025', 42, 77);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (63, 7, 95, 3, 34, '18/12/2024', 13, 51);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (37, 90, 11, 48, 55, '13/06/2025', 97, 62);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (60, 8, 60, 27, 36, '16/05/2025', 76, 61);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (65, 24, 26, 8, 2, '11/04/2025', 13, 9);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (23, 79, 14, 21, 70, '24/09/2024', 17, 85);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (52, 75, 20, 43, 58, '19/12/2024', 96, 43);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (39, 29, 37, 20, 1, '14/03/2025', 55, 68);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (71, 40, 57, 83, 30, '23/08/2024', 49, 29);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (94, 97, 11, 17, 96, '07/03/2025', 34, 85);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (67, 42, 98, 35, 57, '06/09/2024', 38, 52);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (49, 74, 41, 73, 65, '31/01/2025', 88, 79);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (75, 53, 75, 42, 100, '07/07/2024', 61, 45);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (35, 60, 22, 83, 69, '24/02/2025', 7, 78);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (42, 63, 70, 10, 78, '30/11/2024', 89, 96);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (44, 10, 74, 12, 20, '11/02/2025', 15, 19);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (83, 45, 29, 24, 86, '04/06/2025', 33, 1);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (52, 46, 84, 68, 48, '20/02/2025', 32, 5);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (17, 87, 39, 46, 26, '20/08/2024', 78, 21);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (71, 86, 72, 36, 89, '19/12/2024', 100, 29);
